0,1,0,1
0,2,32633,59618368
0,3,59626064,0
0,4,34702098,0
1,1,365,291
1,2,472,293
1,3,420,349
1,4,394,399
2,1,365,291
2,2,472,293
2,3,419,358
2,4,393,400
3,1,365,291
3,2,472,293
3,3,419,358
3,4,393,400
4,1,365,291
4,2,472,293
4,3,419,358
4,4,393,400
5,1,365,291
5,2,472,293
5,3,419,358
5,4,393,400
6,1,365,291
6,2,472,293
6,3,419,358
6,4,393,400
7,1,365,291
7,2,472,293
7,3,419,358
7,4,393,400
8,1,365,291
8,2,472,293
8,3,419,358
8,4,393,400
9,1,365,291
9,2,472,293
9,3,419,358
9,4,393,400
10,1,365,291
10,2,472,293
10,3,419,358
10,4,393,400
11,1,364,291
11,2,471,295
11,3,420,352
11,4,394,400
12,1,364,291
12,2,471,295
12,3,418,355
12,4,392,400
13,1,364,291
13,2,471,295
13,3,416,356
13,4,392,400
14,1,364,291
14,2,471,295
14,3,418,355
14,4,393,400
15,1,364,291
15,2,472,294
15,3,418,358
15,4,393,400
16,1,363,291
16,2,471,294
16,3,415,356
16,4,391,399
17,1,361,292
17,2,467,295
17,3,416,359
17,4,391,401
18,1,357,294
18,2,463,297
18,3,415,360
18,4,387,402
19,1,356,294
19,2,463,297
19,3,412,357
19,4,388,403
20,1,356,294
20,2,463,297
20,3,411,360
20,4,387,403
21,1,356,294
21,2,463,297
21,3,412,359
21,4,387,403
22,1,357,293
22,2,465,296
22,3,411,358
22,4,387,403
23,1,358,292
23,2,466,295
23,3,414,355
23,4,389,403
24,1,357,292
24,2,465,295
24,3,411,356
24,4,389,403
25,1,358,294
25,2,462,297
25,3,412,357
25,4,387,403
26,1,351,293
26,2,459,296
26,3,411,360
26,4,385,403
27,1,346,294
27,2,454,296
27,3,406,359
27,4,379,404
28,1,342,296
28,2,450,297
28,3,401,362
28,4,375,405
29,1,341,296
29,2,449,298
29,3,401,359
29,4,375,406
30,1,340,296
30,2,448,299
30,3,398,362
30,4,374,404
31,1,339,295
31,2,446,299
31,3,395,361
31,4,371,402
32,1,339,293
32,2,454,296
32,3,393,358
32,4,368,400
33,1,340,292
33,2,454,300
33,3,396,357
33,4,366,398
34,1,339,293
34,2,452,300
34,3,392,359
34,4,366,397
35,1,340,292
35,2,452,295
35,3,393,359
35,4,366,398
36,1,371,292
36,2,445,293
36,3,394,353
36,4,366,398
37,1,371,292
37,2,445,293
37,3,394,353
37,4,366,398
38,1,371,292
38,2,445,293
38,3,394,353
38,4,366,398
39,1,371,292
39,2,445,293
39,3,394,353
39,4,366,398
40,1,371,292
40,2,445,293
40,3,394,353
