151,1,87,28
152,1,87,25
153,1,87,22
154,1,86,19
155,1,87,18
156,1,86,16
157,1,85,15
158,1,86,15
159,1,86,16
160,1,86,17
161,1,86,19
162,1,85,19
163,1,85,19
164,1,85,19
165,1,85,19
166,1,85,19
167,1,84,20
168,1,83,22
169,1,83,23
170,1,83,23
171,1,82,23
172,1,82,23
173,1,82,23
174,1,82,23
175,1,82,23
176,1,82,23
177,1,81,23
178,1,81,23
179,1,81,23
180,1,81,23
181,1,81,23
182,1,80,23
183,1,80,23
184,1,80,23
185,1,80,23
186,1,80,23
187,1,80,23
188,1,80,23
189,1,80,23
190,1,80,23
191,1,79,23
192,1,78,23
193,1,78,23
194,1,79,23
195,1,79,23
196,1,79,23
197,1,79,23
198,1,79,23
199,1,91,2
200,1,92,2
201,1,92,2
202,1,92,2
203,1,92,2
204,1,92,2
205,1,92,2
206,1,92,2
207,1,92,2
208,1,92,2
209,1,93,3
210,1,92,3
211,1,92,3
212,1,92,3
213,1,92,3
214,1,92,3
215,1,92,3
216,1,92,3
217,1,92,3
218,1,92,3
219,1,92,3
220,1,92,3
221,1,90,4
222,1,90,4
223,1,90,4
224,1,90,4
225,1,90,4
226,1,90,4
227,1,90,4
228,1,93,7
229,1,93,7
230,1,93,7
231,1,93,7
232,1,93,7
233,1,94,7
234,1,94,7
235,1,94,7
236,1,94,7
237,1,94,7
238,1,94,7
239,1,94,7
240,1,94,7
241,1,94,7
242,1,94,7
243,1,94,7
244,1,94,7
245,1,92,7
246,1,130,-27
247,1,130,-27
248,1,130,-27
249,1,130,-27
250,1,130,-27
251,1,130,-27
252,1,130,-27
253,1,130,-27
254,1,130,-27
255,1,131,-27
256,1,131,-28
257,1,131,-28
258,1,130,-29
259,1,130,-27
260,1,93,5
261,1,89,5
262,1,93,8
263,1,94,9
264,1,94,9
265,1,93,8
266,1,94,9
267,1,93,8
268,1,94,9
269,1,93,9
270,1,93,10
271,1,91,9
272,1,92,10
273,1,90,3
274,1,91,9
275,1,92,5
276,1,96,10
277,1,96,10
278,1,94,9
279,1,93,9
280,1,90,6
281,1,92,12
282,1,91,8
283,1,90,8
284,1,91,10
285,1,92,3
286,1,92,6
287,1,94,-5
288,1,93,-2
289,1,89,-3
290,1,91,-7
291,1,88,-6
292,1,92,-7
293,1,94,-5
294,1,87,-5
295,1,88,-8
296,1,92,-5
297,1,89,-3
298,1,92,1
299,1,89,0
300,1,91,4
301,1,91,7
302,1,90,11
303,1,90,11
304,1,94,14
305,1,95,17
306,1,92,13
307,1,92,17
308,1,90,16
309,1,90,18
310,1,91,19
311,1,91,19
312,1,90,18
313,1,90,16
314,1,92,18
315,1,86,15
316,1,88,16
317,1,88,16
318,1,85,15
319,1,88,14
320,1,88,17
321,1,87,16
322,1,90,14
323,1,95,16
324,1,89,16
325,1,94,19
326,1,89,13
327,1,89,13
328,1,92,15
329,1,91,14
330,1,93,18
331,1,91,15
332,1,88,16
333,1,89,13
334,1,89,13
335,1,89,13
336,1,89,13
337,1,89,13
338,1,89,13
339,1,89,13
340,1,89,13
341,1,89,13
342,1,89,13
343,1,89,13
344,1,89,13
345,1,89,13
346,1,89,13
347,1,89,13
348,1,89,16
349,1,89,16
350,1,89,16
351,1,88,18
352,1,88,18
353,1,88,18
354,1,88,18
355,1,88,18
356,1,88,18
357,1,88,18
358,1,88,18
359,1,88,18
360,1,88,18
361,1,88,18
362,1,88,18
363,1,88,18
364,1,88,18
365,1,88,18
366,1,88,18
367,1,88,18
368,1,88,18
369,1,88,18
370,1,88,18
371,1,88,18
372,1,88,18
373,1,88,18
374,1,88,18
375,1,88,18
376,1,88,19
377,1,87,19
378,1,87,19
379,1,88,19
380,1,88,18
381,1,88,17
382,1,87,15
383,1,88,13
384,1,88,12
385,1,88,11
386,1,87,10
387,1,88,7
388,1,88,7
389,1,89,2
390,1,88,2
391,1,87,2
392,1,87,2
393,1,87,2
394,1,87,2
395,1,85,-2
396,1,85,-2
397,1,85,-2
398,1,85,-2
399,1,87,-2
400,1,89,-8
401,1,93,-4
402,1,95,-3
403,1,92,-4
404,1,91,-6
405,1,93,-4
406,1,93,-6
407,1,96,-2
408,1,95,-1
409,1,95,-2
410,1,94,-1
411,1,94,-1
412,1,96,-1
413,1,93,-2
414,1,98,-2
415,1,96,-2
416,1,87,1
417,1,88,4
418,1,84,-1
419,1,84,3
420,1,87,-1
421,1,87,2
422,1,88,2
423,1,87,1
424,1,88,3
425,1,89,2
426,1,90,1
427,1,91,3
428,1,92,4
429,1,91,-2
430,1,91,3
431,1,92,4
432,1,92,2
433,1,91,2
434,1,90,3
435,1,90,3
436,1,90,3
437,1,86,-1
438,1,92,0
439,1,92,2
440,1,90,2
441,1,91,4
442,1,87,-1
443,1,88,1
444,1,89,2
445,1,89,3
446,1,89,-1
447,1,90,2
448,1,90,-3
449,1,91,-3
450,1,91,2
451,1,91,0
452,1,89,2
453,1,90,1
454,1,91,3
455,1,91,0
456,1,91,2
457,1,90,1
458,1,91,-3
459,1,91,2
460,1,90,1
461,1,91,-3
462,1,91,4
463,1,91,2
464,1,92,4
465,1,91,5
466,1,93,0
467,1,90,1
468,1,90,3
469,1,90,1
470,1,90,3
471,1,86,-1
472,1,89,2
473,1,90,1
474,1,88,3
475,1,88,2
476,1,89,2
477,1,88,0
478,1,90,4
479,1,88,1
480,1,89,2
481,1,89,5
482,1,90,0
483,1,91,3
484,1,87,-3
485,1,87,1
486,1,88,-1
487,1,92,2
488,1,89,-1
489,1,90,2
490,1,89,3
491,1,89,4
492,1,89,-4
493,1,90,2
494,1,91,-3
495,1,93,2
496,1,92,0
497,1,91,3
498,1,89,0
499,1,90,-3
500,1,92,3
501,1,90,3
502,1,90,-1
503,1,92,1
504,1,90,2
505,1,90,4
506,1,91,1
507,1,91,5
508,1,91,6
509,1,90,5
510,1,94,3
511,1,92,6
512,1,88,4
513,1,87,3
514,1,87,1
515,1,86,3
516,1,85,3
517,1,92,4
518,1,87,3
519,1,91,-1
520,1,92,2
521,1,93,3
522,1,89,-1
523,1,90,-2
524,1,91,-2
525,1,93,-1
526,1,93,4
527,1,93,0
528,1,94,1
529,1,88,-1
530,1,90,2
531,1,93,-2
532,1,95,1
533,1,92,5
534,1,88,4
535,1,89,4
536,1,91,0
537,1,93,6
538,1,92,1
539,1,94,0
540,1,100,7
541,1,87,3
542,1,90,3
543,1,89,5
544,1,89,4
545,1,91,7
546,1,91,0
547,1,91,6
548,1,91,0
549,1,93,6
550,1,94,-1
551,1,93,2
552,1,91,3
553,1,90,6
554,1,88,3
555,1,89,-1
556,1,92,2
557,1,93,2
558,1,94,4
559,1,89,3
560,1,91,2
561,1,92,4
562,1,93,2
563,1,91,5
564,1,92,6
565,1,90,6
566,1,92,2
567,1,87,3
568,1,89,1
569,1,91,4
570,1,87,1
571,1,87,5
572,1,85,3
573,1,88,2
574,1,91,6
575,1,87,3
576,1,86,3
577,1,88,4
578,1,91,4
579,1,88,5
580,1,89,4
581,1,91,-2
582,1,90,0
583,1,91,3
584,1,92,4
585,1,92,5
586,1,93,1
587,1,94,2
588,1,92,2
589,1,92,3
590,1,92,4
591,1,92,5
592,1,92,1
593,1,92,2
594,1,90,2
595,1,91,4
596,1,91,2
597,1,91,4
598,1,91,2
599,1,92,4
600,1,92,5
601,1,92,3
602,1,90,5
603,1,88,1
604,1,90,3
605,1,90,4
606,1,94,3
607,1,89,7
608,1,90,1
609,1,90,3
610,1,87,5
611,1,85,3
612,1,83,1
613,1,84,4
614,1,82,3
615,1,85,4
616,1,88,2
617,1,83,4
618,1,77,1
619,1,89,1
620,1,89,1
621,1,89,4
622,1,89,3
623,1,91,4
624,1,90,5
625,1,90,3
626,1,89,6
627,1,88,0
628,1,89,3
629,1,91,0
630,1,93,4
631,1,91,2
632,1,90,1
633,1,89,3
634,1,90,0
635,1,93,3
636,1,89,3
637,1,88,0
638,1,90,4
639,1,87,3
640,1,89,1
641,1,87,4
642,1,91,4
643,1,86,4
644,1,86,4
645,1,87,7
646,1,89,1
647,1,93,3
648,1,91,4
649,1,90,5
650,1,92,3
651,1,91,4
652,1,87,3
653,1,88,3
654,1,96,3
655,1,91,3
656,1,91,3
657,1,90,3
658,1,90,3
659,1,88,1
660,1,89,2
661,1,92,1
662,1,92,2
663,1,93,2
664,1,95,1
665,1,92,3
666,1,90,5
667,1,92,3
668,1,91,2
669,1,88,3
670,1,86,3
671,1,85,3
672,1,88,5
673,1,89,3
674,1,91,1
675,1,88,4
676,1,86,4
677,1,85,5
678,1,89,3
679,1,88,2
680,1,88,3
681,1,89,2
682,1,90,6
683,1,90,6
684,1,89,5
685,1,86,2
686,1,86,2
687,1,89,4
688,1,90,5
689,1,88,3
690,1,87,7
691,1,89,1
692,1,88,4
693,1,87,1
694,1,83,3
695,1,84,3
696,1,86,1
697,1,86,1
698,1,88,1
699,1,87,3
700,1,93,3
701,1,87,3
702,1,86,3
703,1,85,3
704,1,84,1
705,1,86,6
706,1,86,2
707,1,86,4
708,1,83,-1
709,1,88,5
710,1,88,1
711,1,90,-1
712,1,95,5
713,1,92,2
714,1,91,6
715,1,89,3
716,1,88,5
717,1,86,3
718,1,83,1
719,1,88,5
720,1,88,3
721,1,91,3
722,1,90,3
723,1,91,7
724,1,85,5
725,1,87,4
726,1,92,9
727,1,90,5
728,1,90,5
729,1,89,2
730,1,86,6
731,1,90,5
732,1,87,5
733,1,90,4
734,1,90,4
735,1,86,1
736,1,88,3
737,1,88,4
738,1,88,6
739,1,88,6
740,1,88,6
741,1,89,2
742,1,87,3
743,1,89,3
744,1,89,3
745,1,88,2
746,1,89,2
747,1,91,3
748,1,87,3
749,1,91,5
750,1,89,1
751,1,87,3
752,1,87,3
753,1,88,5
754,1,88,3
755,1,91,3
756,1,91,1
757,1,88,3
758,1,87,5
759,1,85,3
760,1,86,3
761,1,89,3
762,1,91,3
763,1,87,2
764,1,91,4
765,1,91,2
766,1,88,4
767,1,89,2
768,1,89,2
769,1,87,4
770,1,87,4
771,1,87,4
772,1,87,4
773,1,87,4
774,1,87,4
775,1,87,4
776,1,87,4
777,1,87,4
778,1,87,4
779,1,87,4
780,1,87,4
781,1,87,4
782,1,87,4
783,1,87,4
784,1,87,4
785,1,92,13
786,1,96,14
787,1,101,15
788,1,104,16
789,1,106,17
790,1,108,17
791,1,110,18
792,1,111,18
793,1,112,18
794,1,112,17
