0,1,413,267
0,2,500,272
0,3,459,316
0,4,433,361
1,1,413,267
1,2,500,272
1,3,459,316
1,4,433,361
2,1,413,267
2,2,500,272
2,3,459,316
2,4,433,361
3,1,413,267
3,2,500,272
3,3,459,316
3,4,433,361
4,1,413,267
4,2,500,272
4,3,459,316
4,4,433,361
5,1,413,267
5,2,500,272
5,3,459,316
5,4,433,361
6,1,413,267
6,2,500,272
6,3,459,316
6,4,433,361
7,1,413,267
7,2,500,272
7,3,459,316
7,4,433,361
8,1,413,267
8,2,500,272
8,3,459,316
8,4,433,361
9,1,418,267
9,2,503,274
9,3,461,317
9,4,434,358
10,1,418,267
10,2,502,276
10,3,459,322
10,4,432,353
11,1,418,267
11,2,502,276
11,3,458,319
11,4,432,354
12,1,418,267
12,2,502,276
12,3,457,320
12,4,432,355
13,1,418,268
13,2,502,277
13,3,454,322
13,4,430,356
14,1,419,267
14,2,503,277
14,3,455,322
14,4,432,355
15,1,419,267
15,2,503,277
15,3,455,321
15,4,432,356
16,1,419,267
16,2,504,277
16,3,455,321
16,4,434,355
17,1,419,267
17,2,504,277
17,3,455,322
17,4,431,356
18,1,419,267
18,2,503,277
18,3,454,322
18,4,432,357
19,1,419,268
19,2,499,277
19,3,453,323
19,4,433,358
20,1,418,270
20,2,498,278
20,3,453,323
20,4,434,358
21,1,406,268
21,2,499,282
21,3,452,325
21,4,431,357
22,1,403,268
22,2,497,282
22,3,449,328
22,4,423,360
23,1,402,269
23,2,495,282
23,3,447,329
23,4,423,359
24,1,402,270
24,2,494,282
24,3,446,330
24,4,423,362
25,1,401,271
25,2,494,283
25,3,446,330
25,4,422,361
26,1,401,272
26,2,492,282
26,3,442,330
26,4,423,363
27,1,400,272
27,2,492,282
27,3,442,330
27,4,423,363
28,1,400,272
28,2,492,282
28,3,441,329
28,4,424,363
29,1,400,271
29,2,492,281
29,3,440,327
29,4,422,359
30,1,399,266
30,2,493,278
30,3,440,323
30,4,421,356
31,1,405,263
31,2,499,278
31,3,445,322
31,4,424,352
32,1,408,262
32,2,502,278
32,3,448,321
32,4,426,352
33,1,411,261
33,2,506,278
33,3,451,321
33,4,428,350
34,1,411,261
34,2,506,278
34,3,451,320
34,4,428,350
35,1,410,261
35,2,504,274
35,3,449,320
35,4,427,350
36,1,409,261
36,2,503,274
36,3,449,321
36,4,425,350
37,1,409,261
37,2,502,274
37,3,448,321
37,4,426,350
38,1,408,261
38,2,497,279
38,3,447,321
38,4,425,350
39,1,406,261
39,2,495,279
39,3,446,321
39,4,425,350
40,1,404,262
40,2,497,279
40,3,443,322
40,4,423,352
41,1,402,263
41,2,499,276
41,3,442,322
41,4,422,353
42,1,402,264
42,2,497,278
42,3,441,323
42,4,422,354
43,1,402,264
43,2,497,278
43,3,442,323
43,4,422,353
44,1,402,264
44,2,497,278
44,3,442,323
44,4,420,355
45,1,402,264
45,2,497,278
45,3,442,323
45,4,420,353
46,1,402,264
46,2,497,278
46,3,442,323
46,4,420,355
47,1,401,264
47,2,495,278
47,3,441,324
47,4,420,355
48,1,401,264
48,2,495,278
48,3,441,324
48,4,419,356
49,1,401,264
49,2,495,278
49,3,441,324
49,4,420,355
50,1,401,264
50,2,495,278
50,3,441,324
50,4,420,356
51,1,401,265
51,2,495,279
51,3,441,325
51,4,419,355
52,1,399,266
52,2,493,280
52,3,439,326
52,4,421,358
53,1,396,267
53,2,489,280
53,3,436,326
53,4,416,356
54,1,394,268
54,2,486,280
54,3,433,327
54,4,414,357
55,1,393,269
55,2,485,280
55,3,432,327
55,4,413,358
56,1,391,270
56,2,483,280
56,3,430,328
56,4,413,360
57,1,389,272
57,2,483,280
57,3,427,328
57,4,411,360
58,1,408,277
58,2,478,283
58,3,425,328
58,4,408,361
59,1,386,279
59,2,469,281
59,3,427,327
59,4,407,365
60,1,385,278
60,2,468,280
60,3,424,327
60,4,406,364
61,1,385,277
61,2,467,281
61,3,423,329
61,4,404,360
62,1,385,276
62,2,468,283
62,3,423,329
62,4,403,358
63,1,386,276
63,2,468,284
63,3,422,329
63,4,404,359
64,1,389,287
64,2,472,295
64,3,426,339
64,4,409,367
65,1,388,283
65,2,469,286
65,3,425,337
65,4,406,366
66,1,386,275
66,2,471,281
66,3,424,330
66,4,405,360
67,1,386,271
67,2,471,278
67,3,422,324
67,4,403,353
68,1,385,271
68,2,469,280
68,3,422,324
68,4,401,354
69,1,384,272
69,2,466,279
69,3,421,324
69,4,401,353
70,1,384,272
70,2,466,279
70,3,421,324
70,4,402,355
71,1,384,272
71,2,467,279
71,3,421,324
71,4,404,356
72,1,384,271
72,2,468,278
72,3,421,323
72,4,401,353
73,1,384,270
73,2,472,276
73,3,423,322
73,4,403,354
74,1,385,266
74,2,473,273
74,3,423,316
74,4,401,345
75,1,387,264
75,2,473,271
75,3,422,312
75,4,402,344
76,1,385,261
76,2,471,268
76,3,424,310
76,4,403,341
77,1,385,261
77,2,470,268
77,3,423,312
77,4,401,342
78,1,385,261
78,2,470,268
78,3,423,312
78,4,404,341
79,1,385,261
79,2,469,269
79,3,424,312
79,4,403,342
80,1,390,263
80,2,469,270
80,3,424,312
80,4,403,341
81,1,384,261
81,2,468,269
81,3,425,310
81,4,403,341
82,1,383,261
82,2,468,269
82,3,423,312
82,4,403,341
83,1,383,261
83,2,468,269
83,3,424,312
83,4,402,343
84,1,383,261
84,2,468,269
84,3,424,312
84,4,402,343
